               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.028331,           0.0088895,                   0,             0.99992,             0.97619,             0.98635,             0.86177,           0.0049064,           0.0021296,                   0,           0.0087804,           0.0087804,           0.0087804
                  38,            0.029408,            0.009086,                   0,             0.97606,             0.97619,             0.97716,             0.80807,           0.0045878,           0.0022607,                   0,           0.0087151,           0.0087151,           0.0087151
                  39,            0.028312,           0.0093028,                   0,             0.99996,                   1,               0.995,             0.84529,           0.0048551,           0.0018146,                   0,           0.0086485,           0.0086485,           0.0086485
                  40,            0.027102,           0.0092185,                   0,             0.99999,                   1,               0.995,             0.87132,           0.0041151,           0.0016891,                   0,           0.0085805,           0.0085805,           0.0085805
                  41,             0.02517,           0.0085375,                   0,                   1,                   1,               0.995,             0.82528,           0.0047307,           0.0017335,                   0,           0.0085111,           0.0085111,           0.0085111
                  42,            0.026151,           0.0085289,                   0,             0.99998,                   1,               0.995,             0.89081,           0.0043821,           0.0016793,                   0,           0.0084404,           0.0084404,           0.0084404
                  43,            0.025611,           0.0086479,                   0,             0.99998,                   1,               0.995,             0.87014,           0.0041061,           0.0015549,                   0,           0.0083684,           0.0083684,           0.0083684
                  44,            0.025798,           0.0084802,                   0,              0.9759,             0.97619,             0.98937,             0.84917,           0.0041771,           0.0017283,                   0,           0.0082952,           0.0082952,           0.0082952
                  45,            0.024591,           0.0081404,                   0,                   1,             0.99995,               0.995,              0.8855,           0.0038335,           0.0015991,                   0,           0.0082207,           0.0082207,           0.0082207
                  46,             0.02602,            0.008692,                   0,                   1,             0.99987,               0.995,             0.88102,             0.00374,           0.0015657,                   0,            0.008145,            0.008145,            0.008145
                  47,            0.026775,           0.0081759,                   0,             0.99997,                   1,               0.995,             0.76131,           0.0051849,           0.0015169,                   0,           0.0080682,           0.0080682,           0.0080682
                  48,            0.024979,           0.0082845,                   0,             0.99998,                   1,               0.995,              0.8521,           0.0042161,           0.0014276,                   0,           0.0079903,           0.0079903,           0.0079903
                  49,            0.025296,           0.0083333,                   0,             0.99942,             0.97619,             0.99367,             0.86489,           0.0043631,           0.0017349,                   0,           0.0079112,           0.0079112,           0.0079112
                  50,            0.022609,            0.008241,                   0,             0.99998,                   1,               0.995,             0.82572,           0.0042409,           0.0015724,                   0,           0.0078311,           0.0078311,           0.0078311
                  51,            0.023444,           0.0082558,                   0,             0.99996,                   1,               0.995,             0.85414,           0.0037263,           0.0016682,                   0,             0.00775,             0.00775,             0.00775
                  52,            0.025884,           0.0086323,                   0,                   1,             0.99999,               0.995,             0.85587,            0.004242,           0.0015487,                   0,           0.0076679,           0.0076679,           0.0076679
                  53,            0.024442,           0.0079989,                   0,                   1,             0.99999,               0.995,             0.80822,           0.0048461,           0.0015393,                   0,           0.0075848,           0.0075848,           0.0075848
                  54,            0.025383,           0.0076986,                   0,             0.99999,             0.97619,             0.98924,             0.79392,           0.0054945,           0.0021319,                   0,           0.0075009,           0.0075009,           0.0075009
                  55,            0.023433,           0.0077394,                   0,             0.99997,                   1,               0.995,             0.88902,           0.0035247,           0.0015297,                   0,            0.007416,            0.007416,            0.007416
                  56,            0.022457,           0.0078655,                   0,                   1,             0.99987,               0.995,             0.85388,           0.0039567,           0.0015469,                   0,           0.0073303,           0.0073303,           0.0073303
                  57,            0.023691,           0.0084676,                   0,                   1,             0.99998,               0.995,             0.86545,           0.0036128,           0.0014745,                   0,           0.0072438,           0.0072438,           0.0072438
                  58,            0.021981,           0.0078958,                   0,             0.97671,                   1,             0.99407,             0.89416,           0.0035447,           0.0015415,                   0,           0.0071566,           0.0071566,           0.0071566
                  59,            0.023027,           0.0077973,                   0,             0.95238,             0.95238,             0.96745,             0.78876,           0.0054134,           0.0020981,                   0,           0.0070686,           0.0070686,           0.0070686
                  60,            0.022212,           0.0076877,                   0,                   1,             0.99987,               0.995,              0.8612,           0.0041214,           0.0015675,                   0,           0.0069799,           0.0069799,           0.0069799
                  61,            0.022026,           0.0072776,                   0,             0.99999,                   1,               0.995,             0.89229,           0.0033699,           0.0014954,                   0,           0.0068906,           0.0068906,           0.0068906
                  62,            0.023012,           0.0080937,                   0,                   1,             0.99999,               0.995,             0.89402,           0.0032144,           0.0014195,                   0,           0.0068006,           0.0068006,           0.0068006
                  63,            0.021274,           0.0074009,                   0,                   1,             0.97616,             0.99409,             0.87353,           0.0039075,           0.0014944,                   0,           0.0067101,           0.0067101,           0.0067101
                  64,            0.020762,             0.00731,                   0,             0.99992,                   1,               0.995,             0.87704,           0.0038931,           0.0017012,                   0,           0.0066191,           0.0066191,           0.0066191
                  65,            0.021206,           0.0076584,                   0,                   1,             0.97617,             0.99409,             0.88838,           0.0038603,           0.0015602,                   0,           0.0065276,           0.0065276,           0.0065276
                  66,            0.021647,           0.0078622,                   0,                   1,                   1,               0.995,             0.89089,           0.0037331,           0.0014046,                   0,           0.0064356,           0.0064356,           0.0064356
                  67,             0.02202,           0.0071781,                   0,                   1,             0.99997,               0.995,             0.89613,           0.0032958,           0.0013451,                   0,           0.0063432,           0.0063432,           0.0063432
                  68,            0.021237,           0.0072288,                   0,             0.99999,                   1,               0.995,             0.88241,           0.0035377,            0.001329,                   0,           0.0062505,           0.0062505,           0.0062505
                  69,            0.022203,           0.0075099,                   0,             0.99997,                   1,               0.995,             0.89511,           0.0036288,            0.001267,                   0,           0.0061574,           0.0061574,           0.0061574
                  70,            0.020444,           0.0071979,                   0,             0.99997,                   1,               0.995,             0.89656,           0.0036066,           0.0013369,                   0,            0.006064,            0.006064,            0.006064
                  71,            0.021495,           0.0075723,                   0,             0.99998,                   1,               0.995,             0.91903,           0.0029239,            0.001239,                   0,           0.0059704,           0.0059704,           0.0059704
                  72,            0.021486,           0.0073811,                   0,             0.99999,                   1,               0.995,             0.90891,           0.0031484,           0.0013454,                   0,           0.0058766,           0.0058766,           0.0058766
                  73,             0.02126,           0.0069774,                   0,             0.99995,                   1,               0.995,             0.92659,           0.0028621,           0.0011405,                   0,           0.0057826,           0.0057826,           0.0057826
                  74,            0.022156,            0.007264,                   0,                   1,                   1,               0.995,             0.90405,           0.0029896,           0.0012306,                   0,           0.0056884,           0.0056884,           0.0056884
                  75,            0.020732,           0.0070683,                   0,             0.99998,                   1,               0.995,             0.89331,            0.003046,           0.0012926,                   0,           0.0055942,           0.0055942,           0.0055942
                  76,            0.019901,           0.0069943,                   0,             0.99997,                   1,               0.995,             0.91339,           0.0031394,           0.0012296,                   0,              0.0055,              0.0055,              0.0055
                  77,            0.019879,            0.007128,                   0,             0.99996,                   1,               0.995,             0.91645,           0.0029938,           0.0012666,                   0,           0.0054058,           0.0054058,           0.0054058
                  78,            0.019533,           0.0067116,                   0,                   1,             0.99997,               0.995,              0.9094,           0.0034562,           0.0012703,                   0,           0.0053116,           0.0053116,           0.0053116
                  79,            0.019283,           0.0072204,                   0,             0.99996,                   1,               0.995,             0.90447,           0.0032561,           0.0012688,                   0,           0.0052174,           0.0052174,           0.0052174
                  80,             0.02006,           0.0069743,                   0,             0.99999,                   1,               0.995,             0.91053,           0.0032807,           0.0012139,                   0,           0.0051234,           0.0051234,           0.0051234
                  81,            0.019446,           0.0068756,                   0,                   1,                   1,               0.995,             0.89119,           0.0034063,           0.0013409,                   0,           0.0050296,           0.0050296,           0.0050296
                  82,            0.020719,           0.0075369,                   0,             0.99999,                   1,               0.995,             0.91806,           0.0029677,           0.0012419,                   0,            0.004936,            0.004936,            0.004936
                  83,            0.018583,           0.0064691,                   0,             0.99997,                   1,               0.995,             0.90926,           0.0027837,           0.0012138,                   0,           0.0048426,           0.0048426,           0.0048426
                  84,             0.01874,           0.0067201,                   0,             0.99999,                   1,               0.995,             0.91755,           0.0027642,           0.0011759,                   0,           0.0047495,           0.0047495,           0.0047495
                  85,             0.01872,           0.0065098,                   0,             0.99999,             0.97619,              0.9925,             0.90049,           0.0029575,           0.0013135,                   0,           0.0046568,           0.0046568,           0.0046568
                  86,            0.019542,           0.0068237,                   0,             0.99996,                   1,               0.995,             0.92268,           0.0027449,           0.0012537,                   0,           0.0045644,           0.0045644,           0.0045644
                  87,            0.018748,           0.0067817,                   0,                   1,             0.99996,               0.995,             0.90456,           0.0029522,           0.0012439,                   0,           0.0044724,           0.0044724,           0.0044724
                  88,            0.018691,           0.0064358,                   0,             0.99998,                   1,               0.995,             0.89722,           0.0027849,            0.001118,                   0,           0.0043809,           0.0043809,           0.0043809
                  89,            0.018796,            0.006985,                   0,                   1,                   1,               0.995,             0.90136,           0.0030475,           0.0012766,                   0,           0.0042899,           0.0042899,           0.0042899
                  90,            0.018735,           0.0069942,                   0,                   1,                   1,               0.995,             0.92495,           0.0027991,            0.001207,                   0,           0.0041994,           0.0041994,           0.0041994
                  91,            0.017551,           0.0067092,                   0,             0.99998,                   1,               0.995,             0.93435,           0.0025096,           0.0010398,                   0,           0.0041094,           0.0041094,           0.0041094
                  92,            0.019253,           0.0070333,                   0,             0.99997,                   1,               0.995,             0.94078,           0.0026689,           0.0011782,                   0,           0.0040201,           0.0040201,           0.0040201
                  93,            0.017547,           0.0064134,                   0,             0.99998,                   1,               0.995,             0.93445,            0.002569,           0.0011305,                   0,           0.0039314,           0.0039314,           0.0039314
                  94,            0.018178,           0.0066375,                   0,             0.99998,                   1,               0.995,             0.90806,           0.0027799,           0.0010852,                   0,           0.0038434,           0.0038434,           0.0038434
                  95,            0.017127,           0.0062826,                   0,             0.99999,                   1,               0.995,             0.91154,           0.0026902,           0.0010778,                   0,           0.0037562,           0.0037562,           0.0037562
                  96,            0.017713,           0.0063231,                   0,             0.99998,                   1,               0.995,             0.93208,            0.002559,           0.0011304,                   0,           0.0036697,           0.0036697,           0.0036697
                  97,            0.016712,           0.0062021,                   0,             0.99999,                   1,               0.995,             0.91023,           0.0027003,           0.0011395,                   0,            0.003584,            0.003584,            0.003584
                  98,            0.018005,           0.0061141,                   0,             0.99995,                   1,               0.995,             0.93208,           0.0026281,            0.001212,                   0,           0.0034991,           0.0034991,           0.0034991
                  99,            0.018399,            0.006331,                   0,             0.99996,                   1,               0.995,             0.92197,           0.0025625,           0.0011626,                   0,           0.0034152,           0.0034152,           0.0034152
                 100,            0.017274,           0.0059053,                   0,             0.99999,                   1,               0.995,             0.93559,            0.002408,           0.0011407,                   0,           0.0033321,           0.0033321,           0.0033321
                 101,            0.017232,            0.006242,                   0,             0.99998,                   1,               0.995,             0.93477,           0.0027112,           0.0011213,                   0,             0.00325,             0.00325,             0.00325
                 102,            0.016505,           0.0060487,                   0,             0.99998,                   1,               0.995,             0.94941,           0.0024277,           0.0011116,                   0,           0.0031689,           0.0031689,           0.0031689
                 103,            0.017122,           0.0063413,                   0,             0.99995,                   1,               0.995,             0.92405,           0.0026473,           0.0011867,                   0,           0.0030888,           0.0030888,           0.0030888
                 104,            0.017676,           0.0060286,                   0,             0.99999,                   1,               0.995,             0.93672,           0.0024837,           0.0010597,                   0,           0.0030097,           0.0030097,           0.0030097
                 105,            0.017669,           0.0061898,                   0,             0.99998,                   1,               0.995,             0.93974,           0.0025277,           0.0010494,                   0,           0.0029318,           0.0029318,           0.0029318
                 106,            0.017357,           0.0064707,                   0,             0.99998,                   1,               0.995,             0.93098,           0.0024252,           0.0010805,                   0,            0.002855,            0.002855,            0.002855
                 107,             0.01593,           0.0059201,                   0,                   1,                   1,               0.995,             0.93429,           0.0023343,           0.0011271,                   0,           0.0027793,           0.0027793,           0.0027793
                 108,             0.01615,            0.005872,                   0,             0.99997,                   1,               0.995,             0.93034,           0.0025597,           0.0011409,                   0,           0.0027048,           0.0027048,           0.0027048
                 109,            0.016972,           0.0062972,                   0,             0.99998,                   1,               0.995,             0.92979,           0.0023956,           0.0010708,                   0,           0.0026316,           0.0026316,           0.0026316
                 110,            0.016053,           0.0060973,                   0,             0.99999,                   1,               0.995,             0.94381,           0.0025559,           0.0010194,                   0,           0.0025596,           0.0025596,           0.0025596
                 111,            0.015151,           0.0057619,                   0,                   1,                   1,               0.995,             0.95474,           0.0023358,           0.0010051,                   0,           0.0024889,           0.0024889,           0.0024889
                 112,            0.015298,           0.0057441,                   0,             0.99999,                   1,               0.995,             0.92811,           0.0024335,          0.00097701,                   0,           0.0024195,           0.0024195,           0.0024195
                 113,            0.014441,           0.0057303,                   0,             0.99997,                   1,               0.995,             0.93657,           0.0023624,           0.0010341,                   0,           0.0023515,           0.0023515,           0.0023515
                 114,            0.016511,            0.005994,                   0,             0.99997,                   1,               0.995,             0.92426,           0.0025565,           0.0010734,                   0,           0.0022849,           0.0022849,           0.0022849
                 115,            0.016841,           0.0064423,                   0,                   1,                   1,               0.995,             0.93478,           0.0023196,           0.0010105,                   0,           0.0022196,           0.0022196,           0.0022196
                 116,            0.015876,           0.0055415,                   0,                   1,                   1,               0.995,             0.94002,            0.002401,           0.0010292,                   0,           0.0021558,           0.0021558,           0.0021558
                 117,            0.015835,           0.0056732,                   0,             0.99999,                   1,               0.995,             0.92296,           0.0022706,          0.00099656,                   0,           0.0020935,           0.0020935,           0.0020935
                 118,             0.01522,           0.0057802,                   0,                   1,                   1,               0.995,             0.93106,           0.0022559,          0.00099427,                   0,           0.0020327,           0.0020327,           0.0020327
                 119,            0.015111,           0.0056778,                   0,             0.99997,                   1,               0.995,             0.92877,           0.0022464,          0.00096194,                   0,           0.0019734,           0.0019734,           0.0019734
                 120,            0.015601,           0.0054269,                   0,             0.99998,                   1,               0.995,             0.94914,           0.0022901,          0.00094636,                   0,           0.0019156,           0.0019156,           0.0019156
                 121,            0.015578,           0.0056904,                   0,             0.99999,                   1,               0.995,             0.93816,           0.0023546,          0.00099247,                   0,           0.0018594,           0.0018594,           0.0018594
                 122,            0.014739,           0.0055096,                   0,                   1,                   1,               0.995,             0.93756,           0.0023351,            0.001041,                   0,           0.0018048,           0.0018048,           0.0018048
                 123,            0.015643,            0.005911,                   0,             0.99998,                   1,               0.995,             0.93588,           0.0023306,          0.00096469,                   0,           0.0017519,           0.0017519,           0.0017519
                 124,             0.01555,           0.0057793,                   0,                   1,                   1,               0.995,             0.95192,           0.0025054,          0.00099219,                   0,           0.0017005,           0.0017005,           0.0017005
                 125,            0.014896,           0.0053612,                   0,             0.99999,                   1,               0.995,             0.94948,           0.0022998,          0.00096827,                   0,           0.0016509,           0.0016509,           0.0016509
                 126,            0.014291,           0.0056103,                   0,             0.99997,                   1,               0.995,             0.94994,           0.0023377,          0.00097798,                   0,           0.0016029,           0.0016029,           0.0016029
                 127,            0.014452,           0.0055486,                   0,             0.99999,                   1,               0.995,             0.94965,           0.0022264,          0.00097552,                   0,           0.0015566,           0.0015566,           0.0015566
                 128,            0.014817,           0.0054752,                   0,                   1,                   1,               0.995,                0.93,           0.0023594,          0.00097083,                   0,           0.0015121,           0.0015121,           0.0015121
                 129,            0.013992,           0.0055134,                   0,             0.99998,                   1,               0.995,             0.94949,           0.0021822,          0.00094174,                   0,           0.0014693,           0.0014693,           0.0014693
                 130,            0.014176,           0.0054993,                   0,             0.99998,                   1,               0.995,             0.93365,           0.0022646,          0.00097462,                   0,           0.0014283,           0.0014283,           0.0014283
                 131,             0.01529,           0.0055123,                   0,             0.99997,                   1,               0.995,             0.93603,            0.002424,           0.0010262,                   0,            0.001389,            0.001389,            0.001389
                 132,            0.014916,           0.0057138,                   0,             0.99997,                   1,               0.995,             0.93847,           0.0022861,           0.0010492,                   0,           0.0013516,           0.0013516,           0.0013516
                 133,             0.01476,           0.0054319,                   0,             0.99999,                   1,               0.995,             0.95797,           0.0021117,           0.0010668,                   0,            0.001316,            0.001316,            0.001316
                 134,            0.014303,           0.0056304,                   0,             0.99998,                   1,               0.995,             0.94364,           0.0021879,           0.0010878,                   0,           0.0012822,           0.0012822,           0.0012822
                 135,            0.014269,           0.0052867,                   0,             0.99998,                   1,               0.995,             0.94457,           0.0020874,           0.0010175,                   0,           0.0012503,           0.0012503,           0.0012503
                 136,            0.014547,            0.005664,                   0,             0.99998,                   1,               0.995,             0.95183,           0.0022037,           0.0010567,                   0,           0.0012202,           0.0012202,           0.0012202
                 137,            0.014859,             0.00568,                   0,             0.99997,                   1,               0.995,             0.94977,           0.0022338,           0.0010646,                   0,           0.0011921,           0.0011921,           0.0011921
                 138,            0.014333,           0.0052555,                   0,             0.99999,                   1,               0.995,             0.94234,           0.0023753,           0.0010793,                   0,           0.0011658,           0.0011658,           0.0011658
                 139,            0.015028,           0.0055667,                   0,             0.99997,                   1,               0.995,             0.94175,           0.0022651,            0.001066,                   0,           0.0011414,           0.0011414,           0.0011414
                 140,            0.013149,           0.0052997,                   0,             0.99997,                   1,               0.995,             0.93824,           0.0024485,           0.0010728,                   0,           0.0011189,           0.0011189,           0.0011189
                 141,            0.015469,           0.0053148,                   0,             0.99999,                   1,               0.995,             0.94613,           0.0022643,           0.0010377,                   0,           0.0010983,           0.0010983,           0.0010983
                 142,            0.015106,           0.0059286,                   0,             0.99997,                   1,               0.995,             0.94855,           0.0022496,           0.0010053,                   0,           0.0010797,           0.0010797,           0.0010797
                 143,            0.014801,           0.0053212,                   0,             0.99998,                   1,               0.995,             0.94502,            0.002296,           0.0010062,                   0,            0.001063,            0.001063,            0.001063
                 144,            0.014714,           0.0052179,                   0,             0.99997,                   1,               0.995,             0.95049,           0.0022377,           0.0010146,                   0,           0.0010483,           0.0010483,           0.0010483
                 145,            0.014287,           0.0054426,                   0,             0.99999,                   1,               0.995,             0.95361,           0.0021658,           0.0010336,                   0,           0.0010355,           0.0010355,           0.0010355
                 146,            0.014498,           0.0055869,                   0,             0.99998,                   1,               0.995,             0.95006,           0.0022164,           0.0010214,                   0,           0.0010247,           0.0010247,           0.0010247
                 147,             0.01592,           0.0053385,                   0,             0.99998,                   1,               0.995,              0.9295,           0.0022968,           0.0010401,                   0,           0.0010158,           0.0010158,           0.0010158
                 148,            0.013199,           0.0051631,                   0,             0.99998,                   1,               0.995,             0.93408,           0.0023529,           0.0010535,                   0,           0.0010089,           0.0010089,           0.0010089
                 149,            0.015525,           0.0058297,                   0,             0.99999,                   1,               0.995,             0.93682,            0.002205,           0.0010205,                   0,           0.0010039,           0.0010039,           0.0010039
