               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.019951,            0.012836,                   0,             0.94104,             0.90909,             0.94725,             0.80837,            0.011495,             0.01002,                   0,           0.0092611,           0.0092611,           0.0092611
                  39,            0.019975,             0.01305,                   0,             0.85313,             0.89205,             0.90974,             0.75787,            0.011287,            0.011698,                   0,           0.0092219,           0.0092219,           0.0092219
                  40,            0.020828,             0.01292,                   0,             0.91834,             0.89773,             0.93186,             0.80813,            0.010775,           0.0099923,                   0,           0.0091817,           0.0091817,           0.0091817
                  41,             0.01964,            0.012861,                   0,              0.9141,             0.90909,             0.92619,             0.77447,            0.011436,            0.011306,                   0,           0.0091406,           0.0091406,           0.0091406
                  42,            0.019139,             0.01351,                   0,             0.95424,             0.82955,             0.91084,             0.78906,            0.011067,            0.011524,                   0,           0.0090986,           0.0090986,           0.0090986
                  43,            0.018402,            0.012618,                   0,             0.88947,              0.9145,             0.94101,             0.78908,            0.010113,           0.0094813,                   0,           0.0090557,           0.0090557,           0.0090557
                  44,            0.017704,            0.011773,                   0,             0.92855,             0.88636,              0.9288,              0.7869,            0.010903,            0.011412,                   0,           0.0090119,           0.0090119,           0.0090119
                  45,            0.017313,            0.012968,                   0,             0.87626,             0.88636,             0.92258,             0.78044,            0.010361,            0.009949,                   0,           0.0089673,           0.0089673,           0.0089673
                  46,             0.01778,            0.011441,                   0,              0.9439,             0.86932,             0.92837,             0.80267,            0.010963,             0.01145,                   0,           0.0089218,           0.0089218,           0.0089218
                  47,             0.01979,            0.012497,                   0,             0.96272,             0.88068,             0.94333,             0.82002,             0.01071,            0.010708,                   0,           0.0088755,           0.0088755,           0.0088755
                  48,             0.01822,            0.011161,                   0,             0.94999,             0.86344,             0.92558,             0.80663,             0.01158,             0.01107,                   0,           0.0088283,           0.0088283,           0.0088283
                  49,            0.018746,            0.011895,                   0,             0.92755,               0.875,             0.92261,             0.80165,            0.010974,            0.010926,                   0,           0.0087804,           0.0087804,           0.0087804
                  50,            0.017142,            0.010582,                   0,             0.95028,             0.86932,             0.93269,              0.8069,            0.010354,            0.010041,                   0,           0.0087316,           0.0087316,           0.0087316
                  51,            0.017376,            0.011506,                   0,             0.95807,             0.90887,             0.94026,             0.82566,            0.010491,           0.0094235,                   0,            0.008682,            0.008682,            0.008682
                  52,            0.018295,            0.011117,                   0,             0.96683,             0.82955,             0.92429,             0.80554,            0.010524,            0.011648,                   0,           0.0086316,           0.0086316,           0.0086316
                  53,            0.017979,            0.011629,                   0,             0.97241,             0.80109,             0.90404,             0.79581,            0.009962,            0.013946,                   0,           0.0085805,           0.0085805,           0.0085805
                  54,            0.017467,            0.011253,                   0,             0.96813,             0.86364,             0.93339,             0.80091,            0.010929,           0.0099118,                   0,           0.0085286,           0.0085286,           0.0085286
                  55,            0.017966,            0.011647,                   0,             0.93564,             0.90857,             0.93788,             0.83938,            0.010228,           0.0094351,                   0,           0.0084759,           0.0084759,           0.0084759
                  56,            0.016271,            0.010983,                   0,             0.96665,             0.82386,             0.91292,             0.81322,            0.009674,            0.010219,                   0,           0.0084225,           0.0084225,           0.0084225
                  57,            0.017866,             0.01114,                   0,             0.94225,             0.83523,             0.91615,             0.76675,            0.011227,            0.012313,                   0,           0.0083684,           0.0083684,           0.0083684
                  58,            0.017472,             0.01085,                   0,             0.96172,             0.85795,             0.92322,             0.81414,            0.010426,            0.011209,                   0,           0.0083136,           0.0083136,           0.0083136
                  59,            0.018426,            0.010487,                   0,             0.94486,             0.88068,             0.91482,             0.80425,             0.01076,            0.010691,                   0,           0.0082581,           0.0082581,           0.0082581
                  60,            0.016928,            0.011206,                   0,             0.95674,             0.88068,              0.9368,             0.81097,            0.010296,            0.010261,                   0,           0.0082019,           0.0082019,           0.0082019
                  61,            0.016916,            0.011237,                   0,             0.97273,              0.8125,             0.87191,             0.74489,            0.010382,            0.012467,                   0,            0.008145,            0.008145,            0.008145
                  62,            0.017739,            0.010775,                   0,             0.96128,             0.84645,             0.91515,             0.81104,             0.00958,            0.012038,                   0,           0.0080875,           0.0080875,           0.0080875
                  63,            0.016317,            0.011193,                   0,             0.96663,             0.82386,             0.89736,             0.78223,            0.010213,            0.011375,                   0,           0.0080294,           0.0080294,           0.0080294
                  64,            0.016805,            0.010729,                   0,             0.95417,             0.82955,             0.92018,              0.8038,            0.011211,            0.012018,                   0,           0.0079706,           0.0079706,           0.0079706
                  65,            0.017982,             0.01102,                   0,              0.9645,             0.92611,             0.95053,             0.84951,           0.0094561,           0.0080374,                   0,           0.0079112,           0.0079112,           0.0079112
                  66,             0.01568,            0.011155,                   0,             0.91999,              0.9147,             0.93579,             0.81128,            0.010222,           0.0096089,                   0,           0.0078512,           0.0078512,           0.0078512
                  67,            0.017604,            0.010678,                   0,             0.98701,             0.86362,             0.94006,             0.82784,           0.0090457,            0.010114,                   0,           0.0077907,           0.0077907,           0.0077907
                  68,            0.015483,            0.010641,                   0,             0.97419,             0.85776,             0.93114,             0.83209,           0.0095693,            0.010991,                   0,           0.0077296,           0.0077296,           0.0077296
                  69,            0.015266,            0.010057,                   0,             0.95625,             0.86922,             0.91169,              0.8092,           0.0095031,            0.011439,                   0,           0.0076679,           0.0076679,           0.0076679
                  70,            0.015023,           0.0095474,                   0,             0.98026,             0.84656,             0.91348,              0.8096,           0.0092969,            0.012243,                   0,           0.0076057,           0.0076057,           0.0076057
                  71,            0.017092,            0.011049,                   0,                0.98,             0.83522,             0.91389,             0.81103,           0.0098057,            0.011631,                   0,            0.007543,            0.007543,            0.007543
                  72,            0.015337,            0.010889,                   0,             0.96792,             0.85795,             0.92074,             0.82498,           0.0095112,            0.011742,                   0,           0.0074797,           0.0074797,           0.0074797
                  73,            0.016405,            0.010224,                   0,             0.98742,             0.89191,             0.94576,             0.82646,            0.010133,           0.0089914,                   0,            0.007416,            0.007416,            0.007416
                  74,            0.014682,           0.0098986,                   0,             0.98621,             0.81249,             0.90477,             0.79673,            0.010011,            0.011454,                   0,           0.0073518,           0.0073518,           0.0073518
                  75,            0.015975,            0.010588,                   0,             0.96129,             0.84653,             0.89265,             0.80594,           0.0090741,            0.012316,                   0,           0.0072872,           0.0072872,           0.0072872
                  76,             0.01499,            0.010627,                   0,             0.93859,             0.86838,             0.90378,             0.81852,           0.0086201,            0.011786,                   0,           0.0072221,           0.0072221,           0.0072221
                  77,            0.015136,           0.0098809,                   0,             0.97315,             0.82385,             0.89441,             0.81469,           0.0093904,            0.012205,                   0,           0.0071566,           0.0071566,           0.0071566
                  78,            0.015047,            0.010342,                   0,             0.97309,             0.82386,             0.91413,             0.82126,           0.0091261,            0.010975,                   0,           0.0070906,           0.0070906,           0.0070906
                  79,            0.015451,            0.010009,                   0,             0.95416,             0.82955,             0.90073,             0.81715,           0.0094717,            0.012119,                   0,           0.0070243,           0.0070243,           0.0070243
                  80,             0.01569,            0.010135,                   0,             0.97331,             0.82955,             0.88688,             0.80531,           0.0089218,            0.012916,                   0,           0.0069576,           0.0069576,           0.0069576
                  81,            0.014229,           0.0094553,                   0,             0.95589,             0.86364,             0.90508,             0.82585,            0.009395,            0.014024,                   0,           0.0068906,           0.0068906,           0.0068906
                  82,            0.013956,           0.0092261,                   0,             0.96126,             0.84659,             0.88907,             0.79347,            0.011024,            0.014475,                   0,           0.0068232,           0.0068232,           0.0068232
                  83,            0.015289,           0.0099396,                   0,             0.96129,             0.84655,             0.88464,              0.7912,           0.0091098,            0.013822,                   0,           0.0067555,           0.0067555,           0.0067555
                  84,            0.015598,            0.010188,                   0,             0.95647,               0.875,             0.92588,             0.84383,           0.0093264,            0.012368,                   0,           0.0066874,           0.0066874,           0.0066874
                  85,            0.014972,           0.0099103,                   0,             0.96598,             0.80682,             0.87608,             0.79881,           0.0097782,            0.013517,                   0,           0.0066191,           0.0066191,           0.0066191
                  86,            0.016007,           0.0093212,                   0,             0.98644,             0.82955,             0.89647,             0.80671,           0.0095628,            0.014586,                   0,           0.0065505,           0.0065505,           0.0065505
                  87,            0.014469,           0.0098959,                   0,             0.96129,             0.84659,             0.90696,             0.81535,           0.0089562,            0.012427,                   0,           0.0064816,           0.0064816,           0.0064816
                  88,            0.015131,           0.0096321,                   0,             0.97965,             0.82386,             0.90596,             0.81322,           0.0091035,             0.01208,                   0,           0.0064125,           0.0064125,           0.0064125
                  89,            0.015253,           0.0094554,                   0,             0.96667,             0.82385,             0.88656,             0.78184,           0.0088881,            0.012807,                   0,           0.0063432,           0.0063432,           0.0063432
                  90,            0.015523,           0.0095672,                   0,             0.95122,             0.88636,             0.92595,             0.84083,           0.0087403,            0.010669,                   0,           0.0062737,           0.0062737,           0.0062737
                  91,            0.015446,            0.009586,                   0,             0.96795,             0.85795,             0.92081,             0.82758,           0.0088897,            0.012257,                   0,            0.006204,            0.006204,            0.006204
                  92,            0.014294,           0.0095049,                   0,             0.95597,             0.86353,             0.91124,             0.83288,           0.0086837,            0.011557,                   0,           0.0061341,           0.0061341,           0.0061341
                  93,            0.013285,           0.0092607,                   0,             0.97981,             0.82955,             0.90299,             0.82243,           0.0092518,            0.013441,                   0,            0.006064,            0.006064,            0.006064
                  94,               0.013,           0.0095523,                   0,             0.97452,             0.86922,             0.92413,             0.85085,           0.0085353,             0.01056,                   0,           0.0059938,           0.0059938,           0.0059938
                  95,            0.013388,            0.009073,                   0,             0.95622,             0.86932,             0.89536,             0.82455,           0.0086158,            0.012204,                   0,           0.0059235,           0.0059235,           0.0059235
                  96,            0.012832,           0.0091322,                   0,             0.97452,             0.86929,             0.92693,             0.85137,           0.0082955,            0.011284,                   0,           0.0058531,           0.0058531,           0.0058531
                  97,            0.013349,           0.0093928,                   0,              0.9431,             0.85227,             0.90529,             0.82111,           0.0088203,            0.013195,                   0,           0.0057826,           0.0057826,           0.0057826
                  98,            0.013979,           0.0094366,                   0,             0.95588,             0.86364,             0.90163,             0.81416,           0.0090271,            0.013634,                   0,            0.005712,            0.005712,            0.005712
                  99,            0.013323,           0.0082153,                   0,             0.98013,             0.84089,              0.8958,             0.82653,           0.0090219,            0.012461,                   0,           0.0056413,           0.0056413,           0.0056413
                 100,            0.013265,           0.0089177,                   0,             0.95597,              0.8636,             0.91247,             0.83697,           0.0084167,            0.011827,                   0,           0.0055707,           0.0055707,           0.0055707
                 101,            0.013221,           0.0089524,                   0,             0.96753,             0.84657,             0.91565,             0.85118,           0.0080223,            0.011468,                   0,              0.0055,              0.0055,              0.0055
                 102,            0.013113,             0.00908,                   0,             0.96795,             0.85795,             0.90879,             0.83094,           0.0082016,            0.012938,                   0,           0.0054293,           0.0054293,           0.0054293
                 103,            0.013063,           0.0088739,                   0,             0.96672,             0.82955,             0.88268,             0.81241,           0.0088935,             0.01463,                   0,           0.0053587,           0.0053587,           0.0053587
                 104,            0.013031,           0.0089435,                   0,              0.9518,              0.8976,             0.94483,             0.86211,           0.0079177,               0.011,                   0,            0.005288,            0.005288,            0.005288
                 105,            0.012544,           0.0089063,                   0,             0.94011,             0.89192,             0.93976,             0.86384,           0.0074031,           0.0099949,                   0,           0.0052174,           0.0052174,           0.0052174
                 106,            0.013107,           0.0099042,                   0,             0.96794,             0.85762,             0.90764,             0.83125,           0.0087546,            0.012696,                   0,           0.0051469,           0.0051469,           0.0051469
                 107,             0.01214,           0.0087077,                   0,              0.9871,             0.86923,             0.91072,             0.83763,           0.0084611,            0.010668,                   0,           0.0050765,           0.0050765,           0.0050765
                 108,            0.013116,           0.0087663,                   0,             0.98026,             0.84657,             0.88484,              0.8011,            0.010142,            0.012159,                   0,           0.0050062,           0.0050062,           0.0050062
                 109,            0.012701,           0.0084731,                   0,             0.98026,             0.84656,             0.90506,             0.83712,           0.0090834,            0.011324,                   0,            0.004936,            0.004936,            0.004936
                 110,            0.012273,            0.009037,                   0,             0.94853,             0.85227,             0.90398,             0.83084,           0.0094526,            0.011815,                   0,           0.0048659,           0.0048659,           0.0048659
                 111,            0.012696,           0.0086142,                   0,             0.99275,              0.8125,             0.88197,             0.80436,           0.0097673,             0.01272,                   0,            0.004796,            0.004796,            0.004796
                 112,            0.011857,           0.0087745,                   0,             0.97452,             0.86922,             0.91042,             0.83692,           0.0080754,            0.011822,                   0,           0.0047263,           0.0047263,           0.0047263
                 113,            0.010647,           0.0086253,                   0,                0.98,              0.8352,             0.89256,             0.82427,           0.0095146,            0.013304,                   0,           0.0046568,           0.0046568,           0.0046568
                 114,            0.012614,           0.0084257,                   0,             0.98649,             0.82954,             0.89876,             0.82866,           0.0093269,             0.01274,                   0,           0.0045875,           0.0045875,           0.0045875
                 115,            0.012339,           0.0082979,                   0,             0.98699,             0.86364,              0.9133,             0.85315,           0.0088754,            0.010949,                   0,           0.0045184,           0.0045184,           0.0045184
                 116,            0.013432,           0.0080714,                   0,             0.96167,             0.85795,             0.90432,             0.84123,           0.0095634,            0.011731,                   0,           0.0044495,           0.0044495,           0.0044495
                 117,            0.012839,           0.0086968,                   0,              0.9738,             0.84659,             0.90908,             0.83748,           0.0094956,            0.011825,                   0,           0.0043809,           0.0043809,           0.0043809
                 118,             0.01239,           0.0086986,                   0,             0.98649,             0.82948,             0.89684,             0.83752,           0.0095718,             0.01237,                   0,           0.0043126,           0.0043126,           0.0043126
                 119,            0.012115,            0.008277,                   0,             0.98639,             0.82385,             0.88586,             0.81805,             0.01052,            0.012844,                   0,           0.0042445,           0.0042445,           0.0042445
                 120,            0.011874,           0.0085166,                   0,             0.97983,             0.82955,             0.90543,             0.83866,            0.008485,            0.013089,                   0,           0.0041768,           0.0041768,           0.0041768
                 121,            0.011285,           0.0083699,                   0,             0.97967,             0.82386,             0.89821,             0.83109,           0.0087532,            0.012525,                   0,           0.0041094,           0.0041094,           0.0041094
                 122,             0.01153,           0.0080879,                   0,             0.98649,             0.82954,             0.89373,             0.83601,           0.0087734,            0.012546,                   0,           0.0040424,           0.0040424,           0.0040424
                 123,             0.01136,           0.0081393,                   0,             0.98649,             0.82953,             0.87749,             0.81677,           0.0094728,            0.014221,                   0,           0.0039757,           0.0039757,           0.0039757
                 124,            0.011527,           0.0079857,                   0,             0.98639,             0.82384,             0.88758,             0.82428,           0.0087096,            0.013644,                   0,           0.0039094,           0.0039094,           0.0039094
                 125,            0.011492,            0.008347,                   0,             0.98639,             0.82384,             0.89876,             0.84045,           0.0088397,            0.012604,                   0,           0.0038434,           0.0038434,           0.0038434
                 126,            0.011061,           0.0079458,                   0,             0.98675,             0.84657,             0.90636,              0.8506,           0.0081053,            0.012053,                   0,           0.0037779,           0.0037779,           0.0037779
                 127,            0.011088,           0.0079106,                   0,             0.98684,             0.85227,               0.908,             0.84626,           0.0087605,             0.01154,                   0,           0.0037128,           0.0037128,           0.0037128
                 128,            0.011143,            0.008028,                   0,             0.97418,             0.85766,              0.9037,             0.84539,           0.0087403,             0.01162,                   0,           0.0036482,           0.0036482,           0.0036482
