               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.031003,           0.0068136,                   0,             0.93743,             0.62431,             0.70312,             0.33704,            0.040101,           0.0038868,                   0,           0.0087804,           0.0087804,           0.0087804
                  38,            0.031922,            0.006732,                   0,             0.92856,             0.54161,              0.7405,             0.33929,            0.040365,           0.0037997,                   0,           0.0087151,           0.0087151,           0.0087151
                  39,            0.031671,            0.006856,                   0,             0.93082,             0.58333,             0.74737,             0.35567,            0.037875,           0.0047741,                   0,           0.0086485,           0.0086485,           0.0086485
                  40,            0.030889,           0.0066741,                   0,             0.92742,             0.54167,             0.71879,             0.33242,            0.039283,           0.0048039,                   0,           0.0085805,           0.0085805,           0.0085805
                  41,            0.032409,           0.0068767,                   0,             0.77267,             0.70813,             0.76616,             0.28696,            0.038286,            0.004613,                   0,           0.0085111,           0.0085111,           0.0085111
                  42,            0.030164,           0.0068478,                   0,             0.75748,             0.79167,             0.82683,              0.3626,             0.03962,           0.0041945,                   0,           0.0084404,           0.0084404,           0.0084404
                  43,            0.030265,           0.0067144,                   0,             0.77777,             0.58332,              0.7012,             0.31893,            0.038779,           0.0039291,                   0,           0.0083684,           0.0083684,           0.0083684
                  44,            0.030409,            0.006414,                   0,             0.73854,             0.83333,              0.7943,             0.36023,            0.036704,           0.0039144,                   0,           0.0082952,           0.0082952,           0.0082952
                  45,            0.029882,           0.0068039,                   0,             0.90739,             0.83333,             0.86356,             0.43788,            0.035284,           0.0039437,                   0,           0.0082207,           0.0082207,           0.0082207
                  46,            0.029911,           0.0066031,                   0,             0.61065,             0.91667,             0.78563,             0.37427,             0.03665,           0.0035457,                   0,            0.008145,            0.008145,            0.008145
                  47,            0.030358,           0.0065145,                   0,             0.89397,             0.70833,             0.76193,             0.33276,             0.04031,           0.0038211,                   0,           0.0080682,           0.0080682,           0.0080682
                  48,            0.029891,           0.0067417,                   0,             0.78932,               0.625,              0.7063,             0.32903,            0.040298,           0.0043133,                   0,           0.0079903,           0.0079903,           0.0079903
                  49,            0.029167,           0.0062945,                   0,             0.90424,             0.79167,             0.82382,             0.39121,            0.036105,           0.0041267,                   0,           0.0079112,           0.0079112,           0.0079112
                  50,            0.029163,           0.0061232,                   0,             0.81789,                0.75,             0.75379,             0.32594,            0.039604,           0.0041222,                   0,           0.0078311,           0.0078311,           0.0078311
