               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,              0.0352,            0.039879,            0.012541,             0.82936,             0.78091,             0.85193,             0.63329,            0.024024,            0.021761,           0.0054114,           0.0098916,           0.0098916,           0.0098916
                  37,            0.035028,            0.039869,            0.012293,             0.84876,             0.77056,             0.85353,             0.63553,            0.023973,            0.021704,           0.0053684,           0.0098854,           0.0098854,           0.0098854
                  38,             0.03507,            0.039762,            0.012267,             0.84951,             0.77775,              0.8548,             0.63795,            0.023922,            0.021663,           0.0053459,           0.0098789,           0.0098789,           0.0098789
                  39,            0.035159,            0.040086,            0.012361,             0.84896,             0.78268,             0.85617,             0.63858,            0.023892,            0.021622,           0.0053285,           0.0098723,           0.0098723,           0.0098723
                  40,            0.034969,            0.039902,            0.012206,             0.84948,             0.78166,             0.85833,             0.63987,            0.023854,            0.021599,           0.0052982,           0.0098656,           0.0098656,           0.0098656
                  41,            0.035039,            0.039454,            0.012248,             0.84828,             0.78441,             0.85951,             0.64001,            0.023814,            0.021562,            0.005268,           0.0098586,           0.0098586,           0.0098586
                  42,            0.035042,            0.039966,            0.012307,              0.8421,             0.79173,             0.85942,             0.64024,            0.023785,            0.021536,           0.0052443,           0.0098515,           0.0098515,           0.0098515
                  43,            0.034901,            0.039781,            0.011993,              0.8567,             0.78659,             0.86103,              0.6407,            0.023753,            0.021507,           0.0052187,           0.0098442,           0.0098442,           0.0098442
                  44,            0.034932,            0.039745,            0.012193,             0.85289,             0.78807,             0.86198,             0.64113,            0.023729,            0.021473,           0.0051991,           0.0098368,           0.0098368,           0.0098368
                  45,            0.034945,            0.039817,            0.011987,             0.85281,             0.78982,             0.86197,             0.64155,            0.023704,             0.02144,            0.005177,           0.0098291,           0.0098291,           0.0098291
                  46,            0.034851,            0.039521,            0.011956,             0.85351,             0.79054,             0.86213,             0.64214,            0.023679,            0.021409,           0.0051538,           0.0098213,           0.0098213,           0.0098213
                  47,            0.034775,            0.039453,            0.012037,              0.8515,             0.79015,             0.86232,             0.64415,            0.023656,            0.021383,           0.0051336,           0.0098133,           0.0098133,           0.0098133
                  48,            0.034685,            0.039355,            0.011959,             0.84988,             0.78961,             0.86306,             0.64497,            0.023627,            0.021357,           0.0051097,           0.0098052,           0.0098052,           0.0098052
                  49,            0.034859,            0.039589,            0.012094,             0.85202,             0.78893,             0.86366,              0.6452,            0.023602,            0.021333,           0.0050887,           0.0097969,           0.0097969,           0.0097969
                  50,            0.034638,            0.039293,            0.011709,             0.84588,              0.7925,             0.86531,             0.64687,            0.023579,            0.021308,           0.0050652,           0.0097884,           0.0097884,           0.0097884
                  51,            0.034594,            0.039047,            0.011859,             0.84562,             0.79503,             0.86664,             0.64838,            0.023561,            0.021285,           0.0050403,           0.0097798,           0.0097798,           0.0097798
                  52,            0.034699,            0.039474,            0.011856,             0.84505,             0.79893,             0.86741,             0.64804,            0.023542,            0.021259,           0.0050214,           0.0097709,           0.0097709,           0.0097709
                  53,            0.034646,            0.039155,            0.011884,             0.84972,              0.7964,             0.86864,             0.64922,            0.023521,            0.021233,           0.0049994,           0.0097619,           0.0097619,           0.0097619
                  54,            0.034655,            0.039679,            0.011629,             0.84772,             0.80021,             0.87028,             0.64944,            0.023497,            0.021204,           0.0049743,           0.0097528,           0.0097528,           0.0097528
                  55,            0.034569,            0.039218,            0.011778,             0.84985,             0.79768,             0.87062,             0.65068,            0.023475,             0.02118,           0.0049574,           0.0097435,           0.0097435,           0.0097435
                  56,            0.034568,            0.038992,            0.011769,             0.85162,             0.79623,             0.87081,              0.6513,            0.023457,            0.021157,           0.0049434,            0.009734,            0.009734,            0.009734
                  57,            0.034611,            0.039255,            0.011759,             0.85122,             0.79643,             0.87137,             0.65184,            0.023439,            0.021133,             0.00493,           0.0097243,           0.0097243,           0.0097243
                  58,            0.034566,            0.039455,            0.011636,             0.84684,             0.80411,              0.8725,             0.65288,            0.023423,            0.021111,           0.0049101,           0.0097145,           0.0097145,           0.0097145
                  59,            0.034389,            0.039316,            0.011787,             0.84963,              0.8013,             0.87247,             0.65419,            0.023403,            0.021087,           0.0048916,           0.0097045,           0.0097045,           0.0097045
                  60,            0.034517,             0.03937,            0.011675,             0.84737,             0.80177,             0.87379,             0.65522,            0.023384,            0.021068,           0.0048713,           0.0096943,           0.0096943,           0.0096943
                  61,            0.034516,            0.039391,            0.011586,             0.84633,             0.80362,             0.87437,             0.65505,            0.023368,            0.021044,            0.004855,            0.009684,            0.009684,            0.009684
                  62,            0.034381,            0.038991,            0.011721,             0.85075,             0.80235,             0.87513,             0.65606,            0.023348,            0.021016,           0.0048358,           0.0096735,           0.0096735,           0.0096735
                  63,            0.034293,            0.038808,            0.011553,             0.85129,             0.80269,             0.87538,              0.6569,            0.023328,            0.020991,           0.0048163,           0.0096628,           0.0096628,           0.0096628
                  64,            0.034386,            0.038952,            0.011685,             0.85081,             0.80474,             0.87615,             0.65717,             0.02331,            0.020967,            0.004796,            0.009652,            0.009652,            0.009652
